"Southwold, Ontario",2011A00053534024,Transitional Housing,Family,Number of shelters,0
"Southwold, Ontario",2011A00053534024,Transitional Housing,Family,Number of beds,0
"Southwold, Ontario",2011A00053534024,Violence Against Women,General - females,Number of shelters,1
"Southwold, Ontario",2011A00053534024,Violence Against Women,General - females,Number of beds,19
"St. Catharine's, Ontario",,Emergency,General - both genders,Number of shelters,2
"St. Catharine's, Ontario",,Emergency,General - both genders,Number of beds,55
"St. Catharine's, Ontario",,Emergency,General - males,Number of shelters,0
"St. Catharine's, Ontario",,Emergency,General - males,Number of beds,0
"St. Catharine's, Ontario",,Emergency,General - females,Number of shelters,1
"St. Catharine's, Ontario",,Emergency,General - females,Number of beds,20
"St. Catharine's, Ontario",,Emergency,Youth,Number of shelters,1
"St. Catharine's, Ontario",,Emergency,Youth,Number of beds,22
"St. Catharine's, Ontario",,Emergency,Family,Number of shelters,0
"St. Catharine's, Ontario",,Emergency,Family,Number of beds,0
"St. Catharine's, Ontario",,Transitional Housing,General - both genders,Number of shelters,1
"St. Catharine's, Ontario",,Transitional Housing,General - both genders,Number of beds,65
"St. Catharine's, Ontario",,Transitional Housing,General - males,Number of shelters,1
"St. Catharine's, Ontario",,Transitional Housing,General - males,Number of beds,18
"St. Catharine's, Ontario",,Transitional Housing,General - females,Number of shelters,0
"St. Catharine's, Ontario",,Transitional Housing,General - females,Number of beds,0
"St. Catharine's, Ontario",,Transitional Housing,Youth,Number of shelters,0
"St. Catharine's, Ontario",,Transitional Housing,Youth,Number of beds,0
"St. Catharine's, Ontario",,Transitional Housing,Family,Number of shelters,0
"St. Catharine's, Ontario",,Transitional Housing,Family,Number of beds,0
"St. Catharine's, Ontario",,Violence Against Women,General - females,Number of shelters,1
"St. Catharine's, Ontario",,Violence Against Women,General - females,Number of beds,35
"St. Thomas, Ontario",2011A00053534021,Emergency,General - both genders,Number of shelters,0
"St. Thomas, Ontario",2011A00053534021,Emergency,General - both genders,Number of beds,0
"St. Thomas, Ontario",2011A00053534021,Emergency,General - males,Number of shelters,0
"St. Thomas, Ontario",2011A00053534021,Emergency,General - males,Number of beds,0
"St. Thomas, Ontario",2011A00053534021,Emergency,General - females,Number of shelters,0
"St. Thomas, Ontario",2011A00053534021,Emergency,General - females,Number of beds,0
"St. Thomas, Ontario",2011A00053534021,Emergency,Youth,Number of shelters,0
"St. Thomas, Ontario",2011A00053534021,Emergency,Youth,Number of beds,0
"St. Thomas, Ontario",2011A00053534021,Emergency,Family,Number of shelters,0
"St. Thomas, Ontario",2011A00053534021,Emergency,Family,Number of beds,0
"St. Thomas, Ontario",2011A00053534021,Transitional Housing,General - both genders,Number of shelters,0
"St. Thomas, Ontario",2011A00053534021,Transitional Housing,General - both genders,Number of beds,0
"St. Thomas, Ontario",2011A00053534021,Transitional Housing,General - males,Number of shelters,1
"St. Thomas, Ontario",2011A00053534021,Transitional Housing,General - males,Number of beds,7
"St. Thomas, Ontario",2011A00053534021,Transitional Housing,General - females,Number of shelters,0
"St. Thomas, Ontario",2011A00053534021,Transitional Housing,General - females,Number of beds,0
"St. Thomas, Ontario",2011A00053534021,Transitional Housing,Youth,Number of shelters,2
"St. Thomas, Ontario",2011A00053534021,Transitional Housing,Youth,Number of beds,6
"St. Thomas, Ontario",2011A00053534021,Transitional Housing,Family,Number of shelters,0
"St. Thomas, Ontario",2011A00053534021,Transitional Housing,Family,Number of beds,0
"St. Thomas, Ontario",2011A00053534021,Violence Against Women,General - females,Number of shelters,2
"St. Thomas, Ontario",2011A00053534021,Violence Against Women,General - females,Number of beds,24
"Stratford, Ontario",2011A00053531011,Emergency,General - both genders,Number of shelters,0
"Stratford, Ontario",2011A00053531011,Emergency,General - both genders,Number of beds,0
"Stratford, Ontario",2011A00053531011,Emergency,General - males,Number of shelters,0
"Stratford, Ontario",2011A00053531011,Emergency,General - males,Number of beds,0
"Stratford, Ontario",2011A00053531011,Emergency,General - females,Number of shelters,0
"Stratford, Ontario",2011A00053531011,Emergency,General - females,Number of beds,0
"Stratford, Ontario",2011A00053531011,Emergency,Youth,Number of shelters,1
"Stratford, Ontario",2011A00053531011,Emergency,Youth,Number of beds,14
"Stratford, Ontario",2011A00053531011,Emergency,Family,Number of shelters,0
"Stratford, Ontario",2011A00053531011,Emergency,Family,Number of beds,0
"Stratford, Ontario",2011A00053531011,Transitional Housing,General - both genders,Number of shelters,0
"Stratford, Ontario",2011A00053531011,Transitional Housing,General - both genders,Number of beds,0
"Stratford, Ontario",2011A00053531011,Transitional Housing,General - males,Number of shelters,0
"Stratford, Ontario",2011A00053531011,Transitional Housing,General - males,Number of beds,0
"Stratford, Ontario",2011A00053531011,Transitional Housing,General - females,Number of shelters,0
"Stratford, Ontario",2011A00053531011,Transitional Housing,General - females,Number of beds,0
"Stratford, Ontario",2011A00053531011,Transitional Housing,Youth,Number of shelters,0
"Stratford, Ontario",2011A00053531011,Transitional Housing,Youth,Number of beds,0
"Stratford, Ontario",2011A00053531011,Transitional Housing,Family,Number of shelters,0
"Stratford, Ontario",2011A00053531011,Transitional Housing,Family,Number of beds,0
"Stratford, Ontario",2011A00053531011,Violence Against Women,General - females,Number of shelters,1
"Stratford, Ontario",2011A00053531011,Violence Against Women,General - females,Number of beds,13
"Sturgeon Falls, Ontario",,Emergency,General - both genders,Number of shelters,0
"Sturgeon Falls, Ontario",,Emergency,General - both genders,Number of beds,0
"Sturgeon Falls, Ontario",,Emergency,General - males,Number of shelters,0
"Sturgeon Falls, Ontario",,Emergency,General - males,Number of beds,0
"Sturgeon Falls, Ontario",,Emergency,General - females,Number of shelters,0
"Sturgeon Falls, Ontario",,Emergency,General - females,Number of beds,0
"Sturgeon Falls, Ontario",,Emergency,Youth,Number of shelters,0
"Sturgeon Falls, Ontario",,Emergency,Youth,Number of beds,0
"Sturgeon Falls, Ontario",,Emergency,Family,Number of shelters,0
"Sturgeon Falls, Ontario",,Emergency,Family,Number of beds,0
"Sturgeon Falls, Ontario",,Transitional Housing,General - both genders,Number of shelters,0
"Sturgeon Falls, Ontario",,Transitional Housing,General - both genders,Number of beds,0
"Sturgeon Falls, Ontario",,Transitional Housing,General - males,Number of shelters,0
"Sturgeon Falls, Ontario",,Transitional Housing,General - males,Number of beds,0
"Sturgeon Falls, Ontario",,Transitional Housing,General - females,Number of shelters,0
"Sturgeon Falls, Ontario",,Transitional Housing,General - females,Number of beds,0
"Sturgeon Falls, Ontario",,Transitional Housing,Youth,Number of shelters,0
"Sturgeon Falls, Ontario",,Transitional Housing,Youth,Number of beds,0
"Sturgeon Falls, Ontario",,Transitional Housing,Family,Number of shelters,0
"Sturgeon Falls, Ontario",,Transitional Housing,Family,Number of beds,0
"Sturgeon Falls, Ontario",,Violence Against Women,General - females,Number of shelters,2
"Sturgeon Falls, Ontario",,Violence Against Women,General - females,Number of beds,9
"Strathroy, Ontario",,Emergency,General - both genders,Number of shelters,0
"Strathroy, Ontario",,Emergency,General - both genders,Number of beds,0
"Strathroy, Ontario",,Emergency,General - males,Number of shelters,0
"Strathroy, Ontario",,Emergency,General - males,Number of beds,0
"Strathroy, Ontario",,Emergency,General - females,Number of shelters,0
"Strathroy, Ontario",,Emergency,General - females,Number of beds,0
"Strathroy, Ontario",,Emergency,Youth,Number of shelters,0
"Strathroy, Ontario",,Emergency,Youth,Number of beds,0
"Strathroy, Ontario",,Emergency,Family,Number of shelters,0
"Strathroy, Ontario",,Emergency,Family,Number of beds,0
"Strathroy, Ontario",,Transitional Housing,General - both genders,Number of shelters,0
"Strathroy, Ontario",,Transitional Housing,General - both genders,Number of beds,0
"Strathroy, Ontario",,Transitional Housing,General - males,Number of shelters,0
"Strathroy, Ontario",,Transitional Housing,General - males,Number of beds,0
"Strathroy, Ontario",,Transitional Housing,General - females,Number of shelters,0
"Strathroy, Ontario",,Transitional Housing,General - females,Number of beds,0
"Strathroy, Ontario",,Transitional Housing,Youth,Number of shelters,0
"Strathroy, Ontario",,Transitional Housing,Youth,Number of beds,0
"Strathroy, Ontario",,Transitional Housing,Family,Number of shelters,0
"Strathroy, Ontario",,Transitional Housing,Family,Number of beds,0
"Strathroy, Ontario",,Violence Against Women,General - females,Number of shelters,1
"Strathroy, Ontario",,Violence Against Women,General - females,Number of beds,10
"Sudbury, Ontario",,Emergency,General - both genders,Number of shelters,0
"Sudbury, Ontario",,Emergency,General - both genders,Number of beds,0
"Sudbury, Ontario",,Emergency,General - males,Number of shelters,1
"Sudbury, Ontario",,Emergency,General - males,Number of beds,36
"Sudbury, Ontario",,Emergency,General - females,Number of shelters,0
"Sudbury, Ontario",,Emergency,General - females,Number of beds,0
"Sudbury, Ontario",,Emergency,Youth,Number of shelters,1
"Sudbury, Ontario",,Emergency,Youth,Number of beds,16
"Sudbury, Ontario",,Emergency,Family,Number of shelters,1
"Sudbury, Ontario",,Emergency,Family,Number of beds,20
"Sudbury, Ontario",,Transitional Housing,General - both genders,Number of shelters,0
"Sudbury, Ontario",,Transitional Housing,General - both genders,Number of beds,0
"Sudbury, Ontario",,Transitional Housing,General - males,Number of shelters,0
"Sudbury, Ontario",,Transitional Housing,General - males,Number of beds,0
"Sudbury, Ontario",,Transitional Housing,General - females,Number of shelters,0
"Sudbury, Ontario",,Transitional Housing,General - females,Number of beds,0
"Sudbury, Ontario",,Transitional Housing,Youth,Number of shelters,0
"Sudbury, Ontario",,Transitional Housing,Youth,Number of beds,0
"Sudbury, Ontario",,Transitional Housing,Family,Number of shelters,0
"Sudbury, Ontario",,Transitional Housing,Family,Number of beds,0
"Sudbury, Ontario",,Violence Against Women,General - females,Number of shelters,1
"Sudbury, Ontario",,Violence Against Women,General - females,Number of beds,32
"Sutton West, Ontario",,Emergency,General - both genders,Number of shelters,0
"Sutton West, Ontario",,Emergency,General - both genders,Number of beds,0
"Sutton West, Ontario",,Emergency,General - males,Number of shelters,0
"Sutton West, Ontario",,Emergency,General - males,Number of beds,0
"Sutton West, Ontario",,Emergency,General - females,Number of shelters,0
"Sutton West, Ontario",,Emergency,General - females,Number of beds,0
"Sutton West, Ontario",,Emergency,Youth,Number of shelters,1
"Sutton West, Ontario",,Emergency,Youth,Number of beds,16
"Sutton West, Ontario",,Emergency,Family,Number of shelters,0
"Sutton West, Ontario",,Emergency,Family,Number of beds,0
"Sutton West, Ontario",,Transitional Housing,General - both genders,Number of shelters,0
"Sutton West, Ontario",,Transitional Housing,General - both genders,Number of beds,0
"Sutton West, Ontario",,Transitional Housing,General - males,Number of shelters,0
"Sutton West, Ontario",,Transitional Housing,General - males,Number of beds,0
"Sutton West, Ontario",,Transitional Housing,General - females,Number of shelters,0
"Sutton West, Ontario",,Transitional Housing,General - females,Number of beds,0
"Sutton West, Ontario",,Transitional Housing,Youth,Number of shelters,1
"Sutton West, Ontario",,Transitional Housing,Youth,Number of beds,10
"Sutton West, Ontario",,Transitional Housing,Family,Number of shelters,0
"Sutton West, Ontario",,Transitional Housing,Family,Number of beds,0
"Sutton West, Ontario",,Violence Against Women,General - females,Number of shelters,3
"Sutton West, Ontario",,Violence Against Women,General - females,Number of beds,70
"Thunder Bay, Ontario",2011A00053558004,Emergency,General - both genders,Number of shelters,1
"Thunder Bay, Ontario",2011A00053558004,Emergency,General - both genders,Number of beds,42
"Thunder Bay, Ontario",2011A00053558004,Emergency,General - males,Number of shelters,2
"Thunder Bay, Ontario",2011A00053558004,Emergency,General - males,Number of beds,34
"Thunder Bay, Ontario",2011A00053558004,Emergency,General - females,Number of shelters,0
"Thunder Bay, Ontario",2011A00053558004,Emergency,General - females,Number of beds,0
"Thunder Bay, Ontario",2011A00053558004,Emergency,Youth,Number of shelters,0
"Thunder Bay, Ontario",2011A00053558004,Emergency,Youth,Number of beds,0
"Thunder Bay, Ontario",2011A00053558004,Emergency,Family,Number of shelters,0
"Thunder Bay, Ontario",2011A00053558004,Emergency,Family,Number of beds,0
"Thunder Bay, Ontario",2011A00053558004,Transitional Housing,General - both genders,Number of shelters,0
"Thunder Bay, Ontario",2011A00053558004,Transitional Housing,General - both genders,Number of beds,0
"Thunder Bay, Ontario",2011A00053558004,Transitional Housing,General - males,Number of shelters,0
"Thunder Bay, Ontario",2011A00053558004,Transitional Housing,General - males,Number of beds,0
"Thunder Bay, Ontario",2011A00053558004,Transitional Housing,General - females,Number of shelters,0
"Thunder Bay, Ontario",2011A00053558004,Transitional Housing,General - females,Number of beds,0
"Thunder Bay, Ontario",2011A00053558004,Transitional Housing,Youth,Number of shelters,0
"Thunder Bay, Ontario",2011A00053558004,Transitional Housing,Youth,Number of beds,0
"Thunder Bay, Ontario",2011A00053558004,Transitional Housing,Family,Number of shelters,0
"Thunder Bay, Ontario",2011A00053558004,Transitional Housing,Family,Number of beds,0
"Thunder Bay, Ontario",2011A00053558004,Violence Against Women,General - females,Number of shelters,2
"Thunder Bay, Ontario",2011A00053558004,Violence Against Women,General - females,Number of beds,48
"Timmins, Ontario",2011A00053556027,Emergency,General - both genders,Number of shelters,1
"Timmins, Ontario",2011A00053556027,Emergency,General - both genders,Number of beds,28
"Timmins, Ontario",2011A00053556027,Emergency,General - males,Number of shelters,0
"Timmins, Ontario",2011A00053556027,Emergency,General - males,Number of beds,0
"Timmins, Ontario",2011A00053556027,Emergency,General - females,Number of shelters,0
"Timmins, Ontario",2011A00053556027,Emergency,General - females,Number of beds,0
"Timmins, Ontario",2011A00053556027,Emergency,Youth,Number of shelters,0
"Timmins, Ontario",2011A00053556027,Emergency,Youth,Number of beds,0
"Timmins, Ontario",2011A00053556027,Emergency,Family,Number of shelters,0
"Timmins, Ontario",2011A00053556027,Emergency,Family,Number of beds,0
"Timmins, Ontario",2011A00053556027,Transitional Housing,General - both genders,Number of shelters,0
"Timmins, Ontario",2011A00053556027,Transitional Housing,General - both genders,Number of beds,0
"Timmins, Ontario",2011A00053556027,Transitional Housing,General - males,Number of shelters,0
"Timmins, Ontario",2011A00053556027,Transitional Housing,General - males,Number of beds,0
"Timmins, Ontario",2011A00053556027,Transitional Housing,General - females,Number of shelters,0
"Timmins, Ontario",2011A00053556027,Transitional Housing,General - females,Number of beds,0
"Timmins, Ontario",2011A00053556027,Transitional Housing,Youth,Number of shelters,0
"Timmins, Ontario",2011A00053556027,Transitional Housing,Youth,Number of beds,0
"Timmins, Ontario",2011A00053556027,Transitional Housing,Family,Number of shelters,0
"Timmins, Ontario",2011A00053556027,Transitional Housing,Family,Number of beds,0
"Timmins, Ontario",2011A00053556027,Violence Against Women,General - females,Number of shelters,1
"Timmins, Ontario",2011A00053556027,Violence Against Women,General - females,Number of beds,10
"Toronto, Ontario",2011A00053520005,Emergency,General - both genders,Number of shelters,3
"Toronto, Ontario",2011A00053520005,Emergency,General - both genders,Number of beds,190
"Toronto, Ontario",2011A00053520005,Emergency,General - males,Number of shelters,12
"Toronto, Ontario",2011A00053520005,Emergency,General - males,Number of beds,1145
"Toronto, Ontario",2011A00053520005,Emergency,General - females,Number of shelters,12
"Toronto, Ontario",2011A00053520005,Emergency,General - females,Number of beds,735
"Toronto, Ontario",2011A00053520005,Emergency,Youth,Number of shelters,10
"Toronto, Ontario",2011A00053520005,Emergency,Youth,Number of beds,374
"Toronto, Ontario",2011A00053520005,Emergency,Family,Number of shelters,3
"Toronto, Ontario",2011A00053520005,Emergency,Family,Number of beds,240
"Toronto, Ontario",2011A00053520005,Transitional Housing,General - both genders,Number of shelters,6
"Toronto, Ontario",2011A00053520005,Transitional Housing,General - both genders,Number of beds,250
"Toronto, Ontario",2011A00053520005,Transitional Housing,General - males,Number of shelters,10
"Toronto, Ontario",2011A00053520005,Transitional Housing,General - males,Number of beds,412
"Toronto, Ontario",2011A00053520005,Transitional Housing,General - females,Number of shelters,2
"Toronto, Ontario",2011A00053520005,Transitional Housing,General - females,Number of beds,48
"Toronto, Ontario",2011A00053520005,Transitional Housing,Youth,Number of shelters,5
"Toronto, Ontario",2011A00053520005,Transitional Housing,Youth,Number of beds,98
"Toronto, Ontario",2011A00053520005,Transitional Housing,Family,Number of shelters,4
"Toronto, Ontario",2011A00053520005,Transitional Housing,Family,Number of beds,342
"Toronto, Ontario",2011A00053520005,Violence Against Women,General - females,Number of shelters,10
"Toronto, Ontario",2011A00053520005,Violence Against Women,General - females,Number of beds,279
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Emergency,General - both genders,Number of shelters,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Emergency,General - both genders,Number of beds,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Emergency,General - males,Number of shelters,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Emergency,General - males,Number of beds,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Emergency,General - females,Number of shelters,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Emergency,General - females,Number of beds,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Emergency,Youth,Number of shelters,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Emergency,Youth,Number of beds,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Emergency,Family,Number of shelters,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Emergency,Family,Number of beds,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Transitional Housing,General - both genders,Number of shelters,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Transitional Housing,General - both genders,Number of beds,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Transitional Housing,General - males,Number of shelters,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Transitional Housing,General - males,Number of beds,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Transitional Housing,General - females,Number of shelters,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Transitional Housing,General - females,Number of beds,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Transitional Housing,Youth,Number of shelters,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Transitional Housing,Youth,Number of beds,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Transitional Housing,Family,Number of shelters,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Transitional Housing,Family,Number of beds,0
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Violence Against Women,General - females,Number of shelters,1
"Tyendinaga Mohawk Territory, Ontario",2011A00053512004,Violence Against Women,General - females,Number of beds,16
"Wallaceburg, Ontario",,Emergency,General - both genders,Number of shelters,0
"Wallaceburg, Ontario",,Emergency,General - both genders,Number of beds,0
"Wallaceburg, Ontario",,Emergency,General - males,Number of shelters,0
"Wallaceburg, Ontario",,Emergency,General - males,Number of beds,0
"Wallaceburg, Ontario",,Emergency,General - females,Number of shelters,0
"Wallaceburg, Ontario",,Emergency,General - females,Number of beds,0
"Wallaceburg, Ontario",,Emergency,Youth,Number of shelters,0
"Wallaceburg, Ontario",,Emergency,Youth,Number of beds,0
"Wallaceburg, Ontario",,Emergency,Family,Number of shelters,0
"Wallaceburg, Ontario",,Emergency,Family,Number of beds,0
"Wallaceburg, Ontario",,Transitional Housing,General - both genders,Number of shelters,0
"Wallaceburg, Ontario",,Transitional Housing,General - both genders,Number of beds,0
"Wallaceburg, Ontario",,Transitional Housing,General - males,Number of shelters,0
"Wallaceburg, Ontario",,Transitional Housing,General - males,Number of beds,0
"Wallaceburg, Ontario",,Transitional Housing,General - females,Number of shelters,0
"Wallaceburg, Ontario",,Transitional Housing,General - females,Number of beds,0
"Wallaceburg, Ontario",,Transitional Housing,Youth,Number of shelters,0
"Wallaceburg, Ontario",,Transitional Housing,Youth,Number of beds,0
"Wallaceburg, Ontario",,Transitional Housing,Family,Number of shelters,0
"Wallaceburg, Ontario",,Transitional Housing,Family,Number of beds,0
"Wallaceburg, Ontario",,Violence Against Women,General - females,Number of shelters,1
"Wallaceburg, Ontario",,Violence Against Women,General - females,Number of beds,16
"Wawa, Ontario",2011A00053557076,Emergency,General - both genders,Number of shelters,0
"Wawa, Ontario",2011A00053557076,Emergency,General - both genders,Number of beds,0
"Wawa, Ontario",2011A00053557076,Emergency,General - males,Number of shelters,0
"Wawa, Ontario",2011A00053557076,Emergency,General - males,Number of beds,0
"Wawa, Ontario",2011A00053557076,Emergency,General - females,Number of shelters,0
"Wawa, Ontario",2011A00053557076,Emergency,General - females,Number of beds,0
"Wawa, Ontario",2011A00053557076,Emergency,Youth,Number of shelters,0
"Wawa, Ontario",2011A00053557076,Emergency,Youth,Number of beds,0
"Wawa, Ontario",2011A00053557076,Emergency,Family,Number of shelters,0
"Wawa, Ontario",2011A00053557076,Emergency,Family,Number of beds,0
"Wawa, Ontario",2011A00053557076,Transitional Housing,General - both genders,Number of shelters,0
"Wawa, Ontario",2011A00053557076,Transitional Housing,General - both genders,Number of beds,0
"Wawa, Ontario",2011A00053557076,Transitional Housing,General - males,Number of shelters,0
"Wawa, Ontario",2011A00053557076,Transitional Housing,General - males,Number of beds,0
"Wawa, Ontario",2011A00053557076,Transitional Housing,General - females,Number of shelters,0
"Wawa, Ontario",2011A00053557076,Transitional Housing,General - females,Number of beds,0
"Wawa, Ontario",2011A00053557076,Transitional Housing,Youth,Number of shelters,0
"Wawa, Ontario",2011A00053557076,Transitional Housing,Youth,Number of beds,0
"Wawa, Ontario",2011A00053557076,Transitional Housing,Family,Number of shelters,0
"Wawa, Ontario",2011A00053557076,Transitional Housing,Family,Number of beds,0
"Wawa, Ontario",2011A00053557076,Violence Against Women,General - females,Number of shelters,1
"Wawa, Ontario",2011A00053557076,Violence Against Women,General - females,Number of beds,10
"Welland, Ontario",2011A00053526032,Emergency,General - both genders,Number of shelters,1
"Welland, Ontario",2011A00053526032,Emergency,General - both genders,Number of beds,26
"Welland, Ontario",2011A00053526032,Emergency,General - males,Number of shelters,0
"Welland, Ontario",2011A00053526032,Emergency,General - males,Number of beds,0
"Welland, Ontario",2011A00053526032,Emergency,General - females,Number of shelters,0
"Welland, Ontario",2011A00053526032,Emergency,General - females,Number of beds,0
"Welland, Ontario",2011A00053526032,Emergency,Youth,Number of shelters,0
"Welland, Ontario",2011A00053526032,Emergency,Youth,Number of beds,0
"Welland, Ontario",2011A00053526032,Emergency,Family,Number of shelters,0
"Welland, Ontario",2011A00053526032,Emergency,Family,Number of beds,0
"Welland, Ontario",2011A00053526032,Transitional Housing,General - both genders,Number of shelters,0
"Welland, Ontario",2011A00053526032,Transitional Housing,General - both genders,Number of beds,0
"Welland, Ontario",2011A00053526032,Transitional Housing,General - males,Number of shelters,0
"Welland, Ontario",2011A00053526032,Transitional Housing,General - males,Number of beds,0
"Welland, Ontario",2011A00053526032,Transitional Housing,General - females,Number of shelters,0
"Welland, Ontario",2011A00053526032,Transitional Housing,General - females,Number of beds,0
"Welland, Ontario",2011A00053526032,Transitional Housing,Youth,Number of shelters,0
"Welland, Ontario",2011A00053526032,Transitional Housing,Youth,Number of beds,0
"Welland, Ontario",2011A00053526032,Transitional Housing,Family,Number of shelters,0
"Welland, Ontario",2011A00053526032,Transitional Housing,Family,Number of beds,0
"Welland, Ontario",2011A00053526032,Violence Against Women,General - females,Number of shelters,1
"Welland, Ontario",2011A00053526032,Violence Against Women,General - females,Number of beds,10
"Whitby, Ontario",2011A00053518009,Emergency,General - both genders,Number of shelters,0
"Whitby, Ontario",2011A00053518009,Emergency,General - both genders,Number of beds,0
"Whitby, Ontario",2011A00053518009,Emergency,General - males,Number of shelters,0
"Whitby, Ontario",2011A00053518009,Emergency,General - males,Number of beds,0
"Whitby, Ontario",2011A00053518009,Emergency,General - females,Number of shelters,1
"Whitby, Ontario",2011A00053518009,Emergency,General - females,Number of beds,45
"Whitby, Ontario",2011A00053518009,Emergency,Youth,Number of shelters,0
"Whitby, Ontario",2011A00053518009,Emergency,Youth,Number of beds,0
"Whitby, Ontario",2011A00053518009,Emergency,Family,Number of shelters,1
"Whitby, Ontario",2011A00053518009,Emergency,Family,Number of beds,20
"Whitby, Ontario",2011A00053518009,Transitional Housing,General - both genders,Number of shelters,0
"Whitby, Ontario",2011A00053518009,Transitional Housing,General - both genders,Number of beds,0
"Whitby, Ontario",2011A00053518009,Transitional Housing,General - males,Number of shelters,0
"Whitby, Ontario",2011A00053518009,Transitional Housing,General - males,Number of beds,0
"Whitby, Ontario",2011A00053518009,Transitional Housing,General - females,Number of shelters,0
"Whitby, Ontario",2011A00053518009,Transitional Housing,General - females,Number of beds,0
"Whitby, Ontario",2011A00053518009,Transitional Housing,Youth,Number of shelters,0
"Whitby, Ontario",2011A00053518009,Transitional Housing,Youth,Number of beds,0
"Whitby, Ontario",2011A00053518009,Transitional Housing,Family,Number of shelters,0
"Whitby, Ontario",2011A00053518009,Transitional Housing,Family,Number of beds,0
"Whitby, Ontario",2011A00053518009,Violence Against Women,General - females,Number of shelters,0
"Whitby, Ontario",2011A00053518009,Violence Against Women,General - females,Number of beds,0
"Wiarton, Ontario",,Emergency,General - both genders,Number of shelters,0
"Wiarton, Ontario",,Emergency,General - both genders,Number of beds,0
"Wiarton, Ontario",,Emergency,General - males,Number of shelters,0
"Wiarton, Ontario",,Emergency,General - males,Number of beds,0
"Wiarton, Ontario",,Emergency,General - females,Number of shelters,0
"Wiarton, Ontario",,Emergency,General - females,Number of beds,0
"Wiarton, Ontario",,Emergency,Youth,Number of shelters,0
"Wiarton, Ontario",,Emergency,Youth,Number of beds,0
"Wiarton, Ontario",,Emergency,Family,Number of shelters,0
"Wiarton, Ontario",,Emergency,Family,Number of beds,0
"Wiarton, Ontario",,Transitional Housing,General - both genders,Number of shelters,0
"Wiarton, Ontario",,Transitional Housing,General - both genders,Number of beds,0
"Wiarton, Ontario",,Transitional Housing,General - males,Number of shelters,0
"Wiarton, Ontario",,Transitional Housing,General - males,Number of beds,0
"Wiarton, Ontario",,Transitional Housing,General - females,Number of shelters,0
"Wiarton, Ontario",,Transitional Housing,General - females,Number of beds,0
"Wiarton, Ontario",,Transitional Housing,Youth,Number of shelters,0
"Wiarton, Ontario",,Transitional Housing,Youth,Number of beds,0
"Wiarton, Ontario",,Transitional Housing,Family,Number of shelters,0
"Wiarton, Ontario",,Transitional Housing,Family,Number of beds,0
"Wiarton, Ontario",,Violence Against Women,General - females,Number of shelters,1
"Wiarton, Ontario",,Violence Against Women,General - females,Number of beds,10
"Winchestor, Ontario",,Emergency,General - both genders,Number of shelters,0
"Winchestor, Ontario",,Emergency,General - both genders,Number of beds,0
"Winchestor, Ontario",,Emergency,General - males,Number of shelters,0
"Winchestor, Ontario",,Emergency,General - males,Number of beds,0
"Winchestor, Ontario",,Emergency,General - females,Number of shelters,0
"Winchestor, Ontario",,Emergency,General - females,Number of beds,0
"Winchestor, Ontario",,Emergency,Youth,Number of shelters,0
"Winchestor, Ontario",,Emergency,Youth,Number of beds,0
"Winchestor, Ontario",,Emergency,Family,Number of shelters,0
"Winchestor, Ontario",,Emergency,Family,Number of beds,0
"Winchestor, Ontario",,Transitional Housing,General - both genders,Number of shelters,0
"Winchestor, Ontario",,Transitional Housing,General - both genders,Number of beds,0
"Winchestor, Ontario",,Transitional Housing,General - males,Number of shelters,0
"Winchestor, Ontario",,Transitional Housing,General - males,Number of beds,0
"Winchestor, Ontario",,Transitional Housing,General - females,Number of shelters,0
"Winchestor, Ontario",,Transitional Housing,General - females,Number of beds,0
"Winchestor, Ontario",,Transitional Housing,Youth,Number of shelters,0
"Winchestor, Ontario",,Transitional Housing,Youth,Number of beds,0
"Winchestor, Ontario",,Transitional Housing,Family,Number of shelters,0
"Winchestor, Ontario",,Transitional Housing,Family,Number of beds,0
"Winchestor, Ontario",,Violence Against Women,General - females,Number of shelters,1
"Winchestor, Ontario",,Violence Against Women,General - females,Number of beds,9
"Windsor, Ontario",,Emergency,General - both genders,Number of shelters,2
